,subject_id,round,rate1,rate2,treatment,max_labor,chosen_labor,personality,raw_response
6632,33,3,25,25,5,400,20.0,neutral,I will choose to earn the maximum income of 400 cents for this round.
6633,34,3,25,25,5,400,20.0,neutral,I choose to work for the maximum income of 400 cents.
6634,35,3,25,25,5,400,20.0,neutral,I choose to work for an income of 400 cents.
6635,36,3,25,25,5,400,20.0,neutral,I will choose to work for 400 cents.
6636,37,3,25,25,5,400,20.0,neutral,I would like to choose an income of 400 cents.
6637,38,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6638,39,3,25,25,5,400,20.0,neutral,I would like to choose an income of 400 cents.
6639,40,3,25,25,5,400,20.0,neutral,I will choose to work for 400 cents.
6640,41,3,25,25,5,400,20.0,neutral,I would like to earn an income of 400 cents.
6641,42,3,25,25,5,400,20.0,neutral,I will choose to work for the maximum income of 400 cents. Please proceed with the calculation of my tax payment and payoff.
6642,43,3,25,25,5,400,20.0,neutral,I would like to work for 400 cents.
6643,44,3,25,25,5,400,0.15,neutral,"Please indicate the income you would like to choose for round 3, keeping in mind that the maximum income you can earn is 400 cents. You can also choose a lower income if you prefer to complete fewer tasks. Remember that the tax will be 25% of your chosen income. Please specify your desired income amount."
6644,45,3,25,25,5,400,20.0,neutral,I choose to work for an income of 400 cents.
6645,46,3,25,25,5,400,20.0,neutral,I choose to work for an income of 400 cents.
6646,47,3,25,25,5,400,20.0,neutral,I will choose to work for 400 cents.
6647,48,3,25,25,5,400,20.0,neutral,I choose to earn the full income of 400 cents.
6648,49,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6649,50,3,25,25,5,400,20.0,neutral,I would like to work for 400 cents.
6650,51,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6651,52,3,25,25,5,400,20.0,neutral,I will choose an income of 400 cents.
6652,53,3,25,25,5,400,20.0,neutral,I will choose to earn an income of 400 cents.
6653,54,3,25,25,5,400,20.0,neutral,I choose to work for the maximum income of 400 cents.
6654,55,3,25,25,5,400,20.0,neutral,I will choose an income of 400 cents.
6655,56,3,25,25,5,400,20.0,neutral,I will choose to earn an income of 400 cents.
6656,57,3,25,25,5,400,20.0,neutral,I would like to earn an income of 400 cents.
6657,58,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6658,59,3,25,25,5,400,20.0,neutral,I choose to earn an income of 400 cents.
6659,60,3,25,25,5,400,20.0,neutral,I will choose to work for 400 cents.
6660,61,3,25,25,5,400,20.0,neutral,I would like to work for 400 cents.
6661,62,3,25,25,5,400,20.0,neutral,I choose to work for the maximum income of 400 cents.
6662,63,3,25,25,5,400,20.0,neutral,I choose to earn an income of 400 cents.
6663,64,3,25,25,5,400,20.0,neutral,I will choose to work for an income of 400 cents.
6664,65,3,25,25,5,400,20.0,neutral,I will choose to work for 400 cents.
6665,66,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6666,67,3,25,25,5,400,20.0,neutral,I will choose to earn an income of 400 cents.
6667,68,3,25,25,5,400,20.0,neutral,I would like to work for 400 cents.
6668,69,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6669,70,3,25,25,5,400,20.0,neutral,I will choose an income of 400 cents.
6670,71,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6671,72,3,25,25,5,400,20.0,neutral,I will choose to work for 400 cents.
6672,73,3,25,25,5,400,20.0,neutral,I will choose to work for 400 cents.
6673,74,3,25,25,5,400,20.0,neutral,I will choose to work for 400 cents.
6674,75,3,25,25,5,400,20.0,neutral,I will choose to work for 400 cents.
6675,76,3,25,25,5,400,20.0,neutral,I will choose to earn 400 cents.
6676,77,3,25,25,5,400,20.0,neutral,I choose to work for the full income of 400 cents.
6677,78,3,25,25,5,400,20.0,neutral,I choose to work for the full income of 400 cents.
6678,79,3,25,25,5,400,20.0,neutral,I will choose to earn the full income of 400 cents.
6679,80,3,25,25,5,400,20.0,neutral,I would like to choose an income of 400 cents.
6680,81,3,25,25,5,400,20.0,neutral,I choose to work for an income of 400 cents.
6681,82,3,25,25,5,400,20.0,neutral,I choose to work for an income of 400 cents.
6682,83,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6683,84,3,25,25,5,400,20.0,neutral,I will choose to work for 400 cents.
6684,85,3,25,25,5,400,20.0,neutral,I will choose to work for 400 cents.
6685,86,3,25,25,5,400,20.0,neutral,I would like to work for 400 cents.
6686,87,3,25,25,5,400,20.0,neutral,I will choose to earn an income of 400 cents.
6687,88,3,25,25,5,400,20.0,neutral,I choose to work for an income of 400 cents.
6688,89,3,25,25,5,400,20.0,neutral,I will choose to earn an income of 400 cents.
6689,90,3,25,25,5,400,20.0,neutral,I choose to earn an income of 400 cents.
6690,91,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6691,92,3,25,25,5,400,20.0,neutral,I would like to choose an income of 400 cents.
6692,93,3,25,25,5,400,20.0,neutral,I will choose to work for 400 cents.
6693,94,3,25,25,5,400,20.0,neutral,I will choose to earn the full income of 400 cents.
6694,95,3,25,25,5,400,20.0,neutral,I would like to earn the maximum income of 400 cents.
6695,96,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6696,97,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6697,98,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6698,99,3,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6699,100,3,25,25,5,400,20.0,neutral,I will choose to work for the maximum income of 400 cents. 
6700,1,4,25,25,5,440,22.0,neutral,I will choose to earn an income of 440 cents.
6701,2,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6702,3,4,25,25,5,440,22.0,neutral,I will choose an income of 440 cents.
6703,4,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6704,5,4,25,25,5,440,22.0,neutral,I choose to work for 440 cents.
6705,6,4,25,25,5,440,22.0,neutral,I will choose an income of 440 cents.
6706,7,4,25,25,5,440,22.0,neutral,I would like to work for the full income of 440 cents.
6707,8,4,25,25,5,440,22.0,neutral,I would like to work for an income of 440 cents. 
6708,9,4,25,25,5,440,22.0,neutral,I choose to work for an income of 440 cents.
6709,10,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6710,11,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6711,12,4,25,25,5,440,22.0,neutral,I choose to work for an income of 440 cents.
6712,13,4,25,25,5,440,22.0,neutral,I want to work for 440 cents.
6713,14,4,25,25,5,440,0.0,neutral,"Please indicate the income you would like to choose for this round (minimum income: 0 cents, maximum income: 440 cents): "
6714,15,4,25,25,5,440,22.0,neutral,I will choose an income of 440 cents.
6715,16,4,25,25,5,440,22.0,neutral,I would like to earn the full income of 440 cents.
6716,17,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6717,18,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6718,19,4,25,25,5,440,22.0,neutral,I would like to work for an income of 440 cents.
6719,20,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents for this round.
6720,21,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6721,22,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6722,23,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6723,24,4,25,25,5,440,22.0,neutral,I will choose an income of 440 cents.
6724,25,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6725,26,4,25,25,5,440,22.0,neutral,I choose to work for 440 cents.
6726,27,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6727,28,4,25,25,5,440,22.0,neutral,I choose to work for an income of 440 cents.
6728,29,4,25,25,5,440,22.0,neutral,I would like to work for 440 cents.
6729,30,4,25,25,5,440,22.0,neutral,I will choose to earn an income of 440 cents.
6730,31,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6731,32,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6732,33,4,25,25,5,440,22.0,neutral,I choose to earn 440 cents.
6733,34,4,25,25,5,440,22.0,neutral,I choose to earn an income of 440 cents.
6734,35,4,25,25,5,440,22.0,neutral,I choose to work for 440 cents.
6735,36,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6736,37,4,25,25,5,440,22.0,neutral,Please indicate your desired income for this round (up to 440 cents). You can choose any amount from 0 to 440 cents.
6737,38,4,25,25,5,440,22.0,neutral,I choose to work for 440 cents.
6738,39,4,25,25,5,440,22.0,neutral,I choose to earn an income of 440 cents.
6739,40,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6740,41,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6741,42,4,25,25,5,440,22.0,neutral,I choose to work for 440 cents.
6742,43,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6743,44,4,25,25,5,440,22.0,neutral,I would like to work for 440 cents.
6744,45,4,25,25,5,440,22.0,neutral,I would like to earn an income of 440 cents.
6745,46,4,25,25,5,440,22.0,neutral,I would like to earn an income of 440 cents.
6746,47,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6747,48,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6748,49,4,25,25,5,440,22.0,neutral,I choose to work for an income of 440 cents.
6749,50,4,25,25,5,440,22.0,neutral,I would like to work for 440 cents.
6750,51,4,25,25,5,440,22.0,neutral,I would like to work for 440 cents.
6751,52,4,25,25,5,440,22.0,neutral,I choose to work for an income of 440 cents.
6752,53,4,25,25,5,440,22.0,neutral,I would like to earn an income of 440 cents.
6753,54,4,25,25,5,440,22.0,neutral,I choose to earn 440 cents.
6754,55,4,25,25,5,440,22.0,neutral,I would like to earn an income of 440 cents.
6755,56,4,25,25,5,440,22.0,neutral,I would like to earn an income of 440 cents.
6756,57,4,25,25,5,440,22.0,neutral,I choose to work for an income of 440 cents.
6757,58,4,25,25,5,440,22.0,neutral,"I will choose an income of 440 cents. 

- Tax payment: 440 cents * 25% = 110 cents
- Payoff: 440 cents - 110 cents = 330 cents

I confirm my choice of 440 cents."
6758,59,4,25,25,5,440,22.0,neutral,I choose to work for an income of 440 cents.
6759,60,4,25,25,5,440,22.0,neutral,I would like to earn an income of 440 cents.
6760,61,4,25,25,5,440,22.0,neutral,I would like to work for an income of 440 cents.
6761,62,4,25,25,5,440,22.0,neutral,I will choose an income of 440 cents.
6762,63,4,25,25,5,440,22.0,neutral,I would like to earn an income of 440 cents.
6763,64,4,25,25,5,440,22.0,neutral,I choose to earn 440 cents.
6764,65,4,25,25,5,440,22.0,neutral,I will choose an income of 440 cents.
6765,66,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6766,67,4,25,25,5,440,22.0,neutral,I will choose to earn an income of 440 cents.
6767,68,4,25,25,5,440,22.0,neutral,I would like to work for the maximum income of 440 cents.
6768,69,4,25,25,5,440,22.0,neutral,I would like to work for 440 cents.
6769,70,4,25,25,5,440,22.0,neutral,I would like to earn an income of 440 cents.
6770,71,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6771,72,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6772,73,4,25,25,5,440,22.0,neutral,I would like to work for 440 cents.
6773,74,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6774,75,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6775,76,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6776,77,4,25,25,5,440,22.0,neutral,I choose to work for 440 cents.
6777,78,4,25,25,5,440,22.0,neutral,I would like to work for an income of 440 cents.
6778,79,4,25,25,5,440,22.0,neutral,I would like to earn 440 cents in this round.
6779,80,4,25,25,5,440,22.0,neutral,I would like to earn an income of 440 cents.
6780,81,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6781,82,4,25,25,5,440,22.0,neutral,I choose to work for an income of 440 cents.
6782,83,4,25,25,5,440,22.0,neutral,I would like to work for 440 cents.
6783,84,4,25,25,5,440,22.0,neutral,I choose to work for 440 cents.
6784,85,4,25,25,5,440,22.0,neutral,I would like to work for the maximum income of 440 cents.
6785,86,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6786,87,4,25,25,5,440,22.0,neutral,I would like to work for the full income of 440 cents.
6787,88,4,25,25,5,440,22.0,neutral,I will choose to earn an income of 440 cents.
6788,89,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6789,90,4,25,25,5,440,22.0,neutral,I would like to choose an income of 440 cents.
6790,91,4,25,25,5,440,22.0,neutral,I would like to work for the full income of 440 cents.
6791,92,4,25,25,5,440,22.0,neutral,I would like to work for 440 cents.
6792,93,4,25,25,5,440,22.0,neutral,I would like to work for 440 cents.
6793,94,4,25,25,5,440,22.0,neutral,I choose to work for 440 cents.
6794,95,4,25,25,5,440,22.0,neutral,I would like to earn an income of 440 cents for this round. 
6795,96,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6796,97,4,25,25,5,440,22.0,neutral,I will choose to work for 440 cents.
6797,98,4,25,25,5,440,22.0,neutral,I choose to work for 440 cents.
6798,99,4,25,25,5,440,22.0,neutral,I would like to earn an income of 440 cents.
6799,100,4,25,25,5,440,22.0,neutral,I would like to work for 440 cents.
6800,1,5,25,25,5,400,20.0,neutral,I would like to work for 400 cents.
6801,2,5,25,25,5,400,20.0,neutral,I choose to work for an income of 400 cents.
6802,3,5,25,25,5,400,20.0,neutral,I choose to earn an income of 400 cents.
6803,4,5,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6804,5,5,25,25,5,400,20.0,neutral,I choose to work for an income of 400 cents.
6805,6,5,25,25,5,400,20.0,neutral,I will choose an income of 400 cents.
6806,7,5,25,25,5,400,20.0,neutral,I choose to work for an income of 400 cents.
6807,8,5,25,25,5,400,20.0,neutral,I would like to work for 400 cents.
6808,9,5,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6809,10,5,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6810,11,5,25,25,5,400,20.0,neutral,I choose to earn 400 cents.
6811,12,5,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6812,13,5,25,25,5,400,20.0,neutral,I would like to choose an income of 400 cents.
6813,14,5,25,25,5,400,20.0,neutral,I choose to earn an income of 400 cents.
6814,15,5,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6815,16,5,25,25,5,400,20.0,neutral,I will choose to earn the maximum income of 400 cents.
6816,17,5,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6817,18,5,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6818,19,5,25,25,5,400,20.0,neutral,I will choose to work for the maximum income of 400 cents.
6819,20,5,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6820,21,5,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6821,22,5,25,25,5,400,20.0,neutral,"For this round, I will choose to earn an income of 400 cents."
6822,23,5,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6823,24,5,25,25,5,400,20.0,neutral,I would like to earn an income of 400 cents.
6824,25,5,25,25,5,400,20.0,neutral,I would like to choose an income of 400 cents.
6825,26,5,25,25,5,400,20.0,neutral,I choose to work for an income of 400 cents.
6826,27,5,25,25,5,400,20.0,neutral,I choose to work for 400 cents.
6827,28,5,25,25,5,400,20.0,neutral,I choose to earn an income of 400 cents.
6828,29,5,25,25,5,400,20.0,neutral,"I will choose an income of 400 cents. 

The tax payment at a 25% tax rate will be 100 cents (25% of 400 cents), resulting in a payoff of 300 cents."
6829,30,5,25,25,5,400,20.0,neutral,I would like to earn an income of 400 cents.
6830,31,5,25,25,5,400,20.0,neutral,I would like to earn an income of 400 cents.
